premise,hypothesis,label
You may have to share the three fine little beaches with a few cheerful fishermen.,The beach has to be shared with some fishermen. ,entailment
I think we ought to be businesslike.,I think we have to wear suits and ties.,neutral
"I'm sorry about the whole business confoundedly sorry."" Tommy came to himself with a start.",Tommy felt no guilt or responsibility over the whole affair.,contradiction
"Overall, congressional requests for GAO work have increased from 10 percent in 1966, at the start of the Staats era, to 95 percent, at the beginning of my term.",Congress feels that GAO is the most effective agency to accomplish the tasks being set out.,neutral
this is The Mansion at Turtle Creek a tip i bet these are really good seats and so we ended up on first base right down there on the floor and you know we just they called us at five and the game started at seven so we just threw everything together ran over and got the tickets and,"They told us our tickets were fake, so we went to the bar down the street.",contradiction
American advisers helped to develop Hokkaido's agriculture and coal mining industries and to lay out an urban grid system for Sapporo.,Hokkaido would have poor agriculture if they had never received help.,neutral
"Better strip and put this cloth on.""  The thing he held out was little more than a rag, apparently torn from one of the robes.",He held out a cloth rag and said to put it on.,entailment
"The Industrialist stared, looked at the Astronomer, turned to stare again.",The Astronomer turned his gaze to stare as well.,neutral
"Therefore, EPA decided in 1992 to launch the National Environmental Goals Project, a long-range planning initiative under which it would involve its stakeholders in developing measurable goals for EPA to pursue in improving the quality of the nation's environment."," EPA, in 1992 launched the National Environmental Goals Project",entailment
"It's your fault, the whole thing.",You have caused all the problems.,entailment
"You will walk back with me to the village?""",You're staying here?,contradiction
Ain't too many men as goes round Tubacca throwin' out good money thataway.,There are very few men who would disregard their safety to such a degree that they would spend money like this around Tubacca.,neutral
To the left is the shrine to the God of Proserity and to the right is the hall of sinchoo (soul-tablets): gold plaques honoring clan dignitaries and simpler wooden panels for more humble clan members.,There is a great difference between the clan dignitaries and the more humble members.,neutral
"Short-Term Exposure, Non-COPD Related, Ages 65 PM2.",Test subjects age range is set from 21-45.,contradiction
i uh saw an article the other day in Ann Landers that talked about how long it takes like a cigarette butt to decompose and i think it was between twenty and thirty years,The article talked about decomposition periods of something.,entailment
"Closet pyromaniacs shouldn't miss Nara's Wakakusayama Turf Burning ceremony on 15 January, when people dressed as warrior monks burn the entire hillside of Mt.",Secret pyromaniacs should enjoy Nara's Wakakusayama Turf Burning ceremony.,entailment
"Then, they assessed each stakeholder's level of commitment based on their perceived level of agreementto what degree does the individual agree that change is needed?",Perceived level of agreement was how a stakeholder's individual commitment level was determined.,entailment
