id,premise,hypothesis,label
6497,a man is holding up an electronic device,a person is holding up an electronic device,entailment
6499,an electronic man is held as a device,a man is holding up an electronic device,neutral
6500,the man is taking a picture of himself and another guy,a person is holding up an electronic device,entailment
6506,a little black dog is chasing a little brown dog,a dog which is little and black is chasing a little brown dog,entailment
6508,the brown dog and the black dog are in the grass,a brown dog and a black dog are in the grass,entailment
6510,the brown dog and the black dog are in the grass,a little black dog is chasing a little brown dog,neutral
6511,a brown dog and a black dog are far from the grass,a little black dog is chasing a little brown dog,neutral
6513,there is no little black dog chasing a little brown dog,a brown dog and a black dog are in the grass,neutral
6514,a little black dog is chasing a little brown dog,a brown dog and a black dog are in the grass,neutral
6517,a girl is surrounding brown dressed children who are closing the eyes,a girl in a brown dress is being surrounded by children and is closing her eyes,neutral
6521,a girl in a brown dress is being surrounded by children and is closing her eyes,the sun is not shining on the face of the girl who is in a yellow dress,neutral
6527,women are not wearing bunny ears and race numbers and are not pointing at something in the distance,women are wearing bunny ears and race numbers and are pointing at something in the distance,contradiction
6529,several women are wearing pink bunny ears and are pointing to the right,several women are taking off pink bunny ears and are pointing to the left,neutral
6531,women are wearing bunny ears and race numbers and are pointing at something in the distance,a group of women are wearing pink bunny ears and are pointing to the right,neutral
6532,several women are taking off pink bunny ears and are pointing to the left,women are wearing bunny ears and race numbers and are pointing at something in the distance,neutral
6535,several women are wearing pink bunny ears and are pointing to the right,women are not wearing bunny ears and race numbers and are not pointing at something in the distance,contradiction
6536,women are wearing bunny ears and race numbers and are pointing at something in the distance,several women are wearing pink bunny ears and are pointing to the right,neutral
6540,the ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,the ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal,contradiction
6543,the goal is being guarded by a hockey player in a yellow jersey,the ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,entailment
6545,the ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,a hockey player in a yellow jersey is guarding the goal,entailment
6546,a child who looks young is standing in front of some trees,a young child is standing in front of some trees,entailment
6548,the small boy is standing in the forest,a small boy is standing in the forest,entailment
6549,a small boy is standing in the forest,a small boy is sitting in the forest,neutral
6550,the small boy is standing in the forest,a young child is standing in front of some trees,entailment
6552,a child who looks young is standing in front of some trees,a small boy is standing in the forest,neutral
6554,a small boy is standing in the forest,a young child is standing in front of some trees,neutral
6555,two people are looking at a statue made of gold,two people are looking at a gold statue,entailment
6557,two young men are cheerfully playing outside near a golden statue,two young men are playing outside near a golden statue,entailment
6558,two young men are sitting outside near a golden statue,two young men are playing outside near a golden statue,neutral
6559,two young men are cheerfully playing outside near a golden statue,two people are looking at a gold statue,neutral
6563,two people are looking at a gold statue,two young men are playing outside near a golden statue,neutral
6565,the bicyclist is riding on a city street,the bicyclist is not riding on a city street,contradiction
6566,the woman is wearing a blue helmet and is riding a bicycle in a parking lot,a woman is wearing a blue helmet and is riding a bicycle in a parking lot,entailment
6567,a woman is wearing a blue helmet and is riding a bicycle in a parking lot,there is no woman wearing a blue helmet and riding a bicycle in a parking lot,contradiction
6569,the woman is wearing a blue helmet and is riding a bicycle in a parking lot,the bicyclist is riding on a city street,neutral
6572,a woman is wearing a blue helmet and is riding a bicycle in a parking lot,the bicyclist is speeding on a city street,neutral
6575,a pet dog is standing on the bank and is looking at another dog which is brown in the pond,a pet dog is standing on the bank and is looking at another brown dog in the pond,entailment
6576,a pet dog is standing on the bank and is looking at another brown dog in the pond,there is no pet dog standing on the bank and looking at another brown dog in the pond,contradiction
6578,the tan dog is watching a brown dog that is swimming in a pond,the tan dog is not watching a brown dog that is swimming in a pond,contradiction
6579,the tan dog is watching a brown dog that is swimming in a pond,a pet dog is standing on the bank and is looking at another brown dog in the pond,neutral
