premise,hypothesis,label
A brown dog is sitting down.,A malnourished looking dog is standing on its hind legs and preparing to jump.,neutral
The cop is sitting on a police bike.,The cop is sitting on a police bicycle.,entailment
The cop is not sitting on a police bike.,The cop is sitting on a police bike.,contradiction
A policeman is sitting tiredly on a motorcycle.,A policeman is sitting on a motorcycle.,entailment
A policeman is sitting tiredly on a motorcycle.,The cop is sitting on a police bike.,entailment
A policeman is sitting on a motorcycle.,The cop is sitting on a police bike.,entailment
Two women are wearing bikinis on the sandy beach.,Two women are wearing bikinis on the beach which is sandy.,entailment
Two women are wearing bikinis on the sandy beach.,Two women are wearing bikinis and walking on the sand.,neutral
Two women are wearing bikinis and are walking on the sand.,There are no women wearing bikinis on the sandy beach.,contradiction
Two women are wearing bikinis and are walking on the sand.,Two women are wearing bikinis on the sandy beach.,entailment
A dog with a golden coat is swimming clumsily through the water.,A dog is swimming in a lake and the sun is shining on him.,neutral
A black dog is sitting in the grass and keeping its mouth closed.,A black dog is running in the grass and its tongue is hanging out.,contradiction
A black dog is hanging out in the grass and running with its tongue out.,A black dog is running in the grass.,entailment
"The cheerleaders are parading and wearing uniforms which are black, pink and white.","The cheerleaders are parading and wearing black, pink and white uniforms.",entailment
A large group of cheerleaders is walking in a parade.,Many cheerleaders are walking in a parade.,entailment
A large group of cheerleaders is walking in a parade.,There is no large group of cheerleaders walking in a parade.,contradiction
Many cheerleaders are walking in a parade.,"The cheerleaders are parading and wearing black, pink and white uniforms.",neutral
There is no large group of cheerleaders walking in a parade.,"The cheerleaders are parading and wearing black, pink and white uniforms.",neutral
A large group of cheerleaders is walking in a parade.,"The cheerleaders are not parading and are not wearing black, pink and white uniforms.",neutral
The man is sitting outside under a purple umbrella.,The man is sitting outdoors under a purple umbrella.,entailment
A shoeless woman is sitting on a blanket under a lavender umbrella.,"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella.",entailment
A shoeless woman is sitting on a blanket under a lavender umbrella.,A shoeless woman is standing over a blanket near a lavender umbrella.,neutral
"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella.",The man is sitting outside under a purple umbrella.,neutral
A shoeless woman is standing over a blanket near a lavender umbrella.,The man is sitting outside under a purple umbrella.,neutral
A shoeless woman is sitting on a blanket under a lavender umbrella.,The man is sitting outside under a purple umbrella.,neutral
The woman is playing with two young boys at a park.,A woman is playing with two young boys at a park.,entailment
A woman is playing with two young boys at a park.,There is no woman playing with two young boys at a park.,contradiction
A lady is standing near three children.,A woman is standing near three children.,entailment
A woman is standing near three children.,There is no woman standing near three children.,contradiction
A woman is playing with two young boys at a park.,A lady is standing near three children.,neutral
There is no woman standing near three children.,A woman is playing with two young boys at a park.,neutral
A woman is standing near three children.,There is no woman playing with two young boys at a park.,neutral
A yellow dog is stopping on white snow on a sunny day.,A yellow dog is running on white snow on a sunny day.,contradiction
A tan dog is running through the snow.,"A dog, which is tan, is running through the snow.",entailment
A tan dog is resting in the snow.,A tan dog is running through the snow.,neutral
A yellow dog is running on white snow on a sunny day.,"A dog, which is tan, is running through the snow.",entailment
A yellow dog is running on white snow on a very sunny day.,A tan dog is running through the snow.,neutral
A girl is wearing jeans and a pink shirt and is running.,A girl is running with a pink shirt and is not wearing jeans.,neutral
The little girl in a pink shirt is running under a tree in the desert.,A little girl in a pink shirt is running under a tree in the desert.,entailment
The little girl in a pink shirt is running under a tree in the desert.,A girl is running with a pink shirt and is not wearing jeans.,neutral
A girl is wearing jeans and a pink shirt and is running.,The little girl in a pink shirt is running under a tree in the desert.,neutral
The white dog wearing reindeer ears is close to a brown dog.,The white dog wearing reindeer ears is near a brown dog.,entailment
The white dog wearing reindeer ears is near a brown dog.,The white dog is not wearing reindeer ears and isn't near a brown dog.,contradiction
The white reindeer wearing dog ears is near a brown reindeer.,The white dog wearing reindeer ears is near a brown dog.,neutral
A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass.,A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass.,entailment
The white dog wearing reindeer ears is close to a brown dog.,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass.,neutral
A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass.,The white dog wearing reindeer ears is near a brown dog.,entailment
"A child, who is young, is riding a bike on a rough dirt path.",A young child is riding a bike on a rough dirt path.,entailment
A young child is walking with a bike on a rough dirt path.,A young child is riding a bike on a rough dirt path.,neutral
The young boy is riding a dirt bike through the mud.,A young boy is riding a dirt bike through the mud.,entailment
A young boy is riding a dirt bike through the mud.,There is no young boy riding a dirt bike through the mud.,contradiction
A young child is riding a bike on a rough dirt path.,The young boy is riding a dirt bike through the mud.,neutral
A young child is walking with a bike on a rough dirt path.,A young boy is riding a dirt bike through the mud.,neutral
The woman in a red costume is leaning against a wall made of bricks and playing an instrument.,The woman in a red costume is leaning against a brick wall and playing an instrument.,entailment
The woman in a red costume is leaning against a wall made of bricks and playing an instrument.,A woman in a red dress is playing an instrument.,entailment
The woman in a red costume is not leaning against a brick wall and is not playing an instrument.,A woman in a red dress is playing an instrument.,neutral
A woman in a red dress is putting away an instrument.,The woman in a red costume is leaning against a brick wall and playing an instrument.,neutral
