id,premise,hypothesis,label
5361,The lady is peeling the potato.,A woman is not peeling a potato.,contradiction
5362,The lady is peeling the potato.,A woman is peeling a potato.,entailment
5369,A flute is being played by a man.,A man is riding a scooter.,neutral
5370,A man is riding a scooter.,There is no man playing a flute.,neutral
5372,A man is playing the guitar.,A man is playing the instrument.,entailment
5376,A man is playing the guitar.,An octopus is being sliced by a woman.,neutral
5377,A woman is not slicing an octopus.,A man is playing the guitar.,neutral
5378,A woman is slicing an octopus.,A man is playing the instrument.,neutral
5379,There is no man playing the guitar.,A woman is slicing an octopus.,neutral
5380,A man is playing the guitar.,A woman is slicing an octopus.,neutral
5383,The guitar is being played by a man.,A man is playing the guitar.,entailment
5384,A man is playing the guitar.,There is no man playing the guitar.,contradiction
5385,A man is playing the drums.,The guitar is being played by a man.,neutral
5387,The drums are being played by a man.,A man is playing the guitar.,neutral
5389,A man is playing the drums.,A man is playing the guitar.,neutral
5391,A man is removing some food from a box.,A man is putting some food in a box.,neutral
5393,The man is not putting chicken into the container.,The man is putting chicken into the container.,contradiction
5395,The man is not putting chicken into the container.,A man is putting some food in a box.,neutral
5397,A man is removing some food from a box.,The man is putting chicken into the container.,contradiction
5398,The man is putting chicken into the container.,A man is putting some food in a box.,entailment
5399,Eggs are being cracked into a bowl by a woman.,A woman is cracking eggs into a bowl.,entailment
5401,A woman is placing skewers onto a rack.,Skewers are being placed onto a rack by a woman.,entailment
5404,A woman is cracking eggs into a bowl.,There is no woman placing skewers onto a rack.,neutral
5405,Eggs are being cracked into a bowl by a woman.,A woman is placing skewers onto a rack.,neutral
5406,A woman is taking eggs out of a bowl.,A woman is placing skewers onto a rack.,neutral
5407,A woman is cracking eggs into a bowl.,A woman is placing skewers onto a rack.,neutral
5409,A baby is not playing a guitar.,A baby is playing a guitar.,contradiction
5411,The little boy is singing and playing the guitar.,The little boy is not singing and playing the guitar.,contradiction
5414,The little boy is singing and playing the guitar.,A guitar is being played by a baby.,neutral
5415,A baby is not playing a guitar.,The little boy is singing and playing the guitar.,neutral
5419,A woman is peeling a potato.,A woman is peeling food.,entailment
5420,There is no woman peeling a potato.,A woman is peeling a potato.,contradiction
5423,A person is passionately playing a guitar in front of an audience.,A woman is peeling a potato.,neutral
5426,A man is reading the email.,A person is reading the email.,entailment
5427,There is no man reading the email.,A man is reading the email.,contradiction
5429,Someone is reading the email.,Someone is not reading the email.,contradiction
5432,Someone is reading the email.,A person is reading the email.,entailment
5434,A man is reading the email.,Someone is reading the email.,entailment
5435,Two baby pandas are playing.,Two cubs are playing.,entailment
5436,Two baby pandas are sleeping.,Two baby pandas are playing.,neutral
5437,Two pandas are lying together.,Two panda bears are lying together.,entailment
5439,Two baby pandas are playing.,Two panda bears are lying together.,neutral
5440,Two baby pandas are playing.,Two pandas are not lying together.,entailment
5443,Two pandas are lying together.,Two baby pandas are playing.,neutral
5446,A woman is frying fish.,Fish is being fried by a woman.,entailment
5447,A woman is frying fish.,A woman is not frying fish.,contradiction
5449,A woman is cooking fish.,A woman is not frying fish.,neutral
5455,A woman is playing the flute.,The flute is being played by a woman.,entailment
5456,A woman is playing the flute.,A man is playing the flute.,neutral
5457,A man is playing a flute.,The flute is being played by a woman.,neutral
5458,A man is playing a flute.,A man is playing the flute.,entailment
5459,A man is playing an instrument.,A woman is playing the flute.,neutral
5460,A woman is playing the flute.,A man is not playing a flute.,neutral
5462,A boy is mowing the lawn.,A guy is mowing the lawn.,entailment
5463,A guy is mowing the lawn.,There is no guy mowing the lawn.,contradiction
5464,Grass is being mowed by a man.,A man is mowing grass.,entailment
5466,A guy is mowing the lawn.,Grass is being mowed by a man.,entailment
5467,A guy is mowing the lawn.,There is no man mowing grass.,contradiction
5468,A boy is mowing the lawn.,A man is mowing grass.,neutral
5471,A person is frying meat in a pan.,A person is frying food in a pan.,entailment
5474,A person is not holding a skunk.,A person is holding a skunk.,contradiction
5476,A person is frying meat in a pan.,A person is not holding a skunk.,neutral
5477,A person is frying food in a pan.,A person is holding a skunk.,neutral
5478,A person is holding a skunk.,A person is not frying meat in a pan.,neutral
5480,The lady is cracking an egg into a bowl.,The lady is cracking an egg into a dish.,entailment
5483,The woman is cracking eggs into a bowl.,The man is cracking eggs into a bowl.,neutral
5487,The lady is taking an egg out of a bowl.,The man is cracking eggs into a bowl.,neutral
5489,A man is cutting tomatoes.,A man is slicing tomatoes.,entailment
5491,Broccoli are being cut by a woman.,A woman is cutting broccoli.,entailment
5492,A woman is not cutting broccoli.,A woman is cutting broccoli.,contradiction
5495,A woman is cutting broccoli.,A man is slicing tomatoes.,neutral
5496,A woman is cutting broccoli.,There is no man cutting tomatoes.,neutral
5497,A woman is cutting broccoli.,A man is cutting tomatoes.,neutral
5500,A woman is firing a rifle.,A woman is firing a weapon.,entailment
5501,There is no woman firing a rifle.,A woman is firing a rifle.,contradiction
5502,A woman is cutting a lemon.,A woman is firing a weapon.,neutral
5503,There is no woman firing a rifle.,A woman is cutting a lemon.,neutral
5504,A woman is firing a rifle.,A woman is cutting fruit.,neutral
5505,A man is cutting a lemon.,A woman is firing a rifle.,neutral
5507,Guitar is being played by a man.,A man is playing guitar.,entailment
5510,A man is playing the drums.,A woman is playing the drums.,neutral
5512,A man is playing guitar.,A woman is playing the drums.,neutral
5513,A man is playing the drums.,Guitar is being played by a man.,neutral
5514,There is no man playing guitar.,A man is playing the drums.,neutral
5518,A man is drawing some figures.,A person is drawing some figures.,entailment
5520,A man is drawing on a digital dry erase board.,A person is drawing some figures.,neutral
5521,A man is erasing some figures.,A man is drawing on a digital dry erase board.,neutral
5522,A man is drawing on a board.,A man is drawing some figures.,neutral
5523,A man is not drawing on a digital dry erase board.,A man is drawing some figures.,neutral
5525,A woman is cutting onions.,A woman is chopping onions.,entailment
5526,A woman is cutting onions.,There is no woman cutting onions.,contradiction
5530,A woman is cutting onions.,A woman is not cutting tofu.,neutral
5531,A woman is cutting tofu.,A woman is chopping onions.,neutral
5532,A woman is cutting tofu.,There is no woman cutting onions.,neutral
5533,A woman is cutting tofu.,A woman is cutting onions.,neutral
5534,A group of people are dancing at a concert.,A group of people are dancing in a show.,entailment
5535,A group of people are not dancing at a concert.,A group of people are dancing at a concert.,contradiction
5537,A group of people are marching.,A group of people are standing.,neutral
5538,A group of people are walking.,A group of people are dancing at a concert.,neutral
5545,The man is feeding the snake with a mouse.,The man is feeding the snake with an animal.,entailment
5546,The man is feeding the snake with a mouse.,The man is not feeding the snake with a mouse.,contradiction
5548,A man is working on the laptop.,The man is not feeding the snake with a mouse.,neutral
5549,A man is working on the computer.,The man is feeding the snake with a mouse.,neutral
5552,A boy is playing on a toy phone.,A boy is playing on a toy.,entailment
5553,A girl is playing on a toy phone.,A boy is playing on a toy phone.,neutral
5554,The man is aiming a gun.,The man is handling a gun.,entailment
5555,The man is aiming a gun.,The man is drawing a gun.,entailment
5556,A boy is playing on a toy phone.,The man is handling a gun.,neutral
5558,A boy is playing on a toy.,The man is aiming a gun.,neutral
5560,A boy is playing on a toy phone.,The man is aiming a gun.,neutral
5561,A horse is being ridden by a girl.,A girl is riding a horse.,entailment
5563,The girl is trotting on the horse.,The person is trotting on the horse.,entailment
5565,A girl is riding a horse.,The person is trotting on the horse.,neutral
5568,There is no girl riding a horse.,The girl is trotting on the horse.,contradiction
