premise,hypothesis,label
a tan domestic dog is running through the brushwood,a domestic dog which is tan is running through the brushwood,entailment
a white domestic dog with beige floater is running through a field,a domestic dog which is tan is running through the brushwood,neutral
a horse and its rider are leaping over a barrier,the horse is leaping over the rider at the barrier,neutral
a hurdle is being leapt by a horse that has a rider on its back,a horse is leaping a hurdle and has a rider on its back,entailment
a horse with no rider is falling over a hurdle,a horse and its rider are leaping over a barrier,neutral
a horse is leaping a hurdle and has a rider on its back,the horse is leaping over the rider at the barrier,neutral
some football game players in red and white are jumping and hugging,football game players in red and white are jumping and hugging each other,entailment
two teammates are lifting a football game participant in a red and white uniform,football game players in red and white are jumping and hugging each other,neutral
a football game participant in a red and white uniform is being lifted by two teammates,some football game players in red and white are jumping and hugging,neutral
a football game participant in a red and white uniform is being lifted by two teammates,there are no football game players in red and white jumping and hugging each other,neutral
football game players in red and white are jumping and hugging each other,a football game participant in a red and white uniform is being lifted by two teammates,neutral
a white adult female is standing on a adult female dressed in blue on a phase,two teenage girls are wearing fancy dresses at an event,neutral
a adult female in a white frock and a adult female in a blue frock are standing on a phase,two girls in their teens are wearing fancy dresses at an event,neutral
two old ladies are wearing worn dresses at place,a adult female in a white frock and a adult female in a blue frock are standing on a phase,neutral
a adult female in a white frock and a adult female in a blue frock are standing on a phase,two teenage girls are wearing fancy dresses at an event,neutral
two women with folded arms who are young are looking at the screen,two women with black hair are standing in front of a plyboard wall,neutral
two women with black hair are standing in front of a plyboard wall,two young women with folded arms are looking away from the screen,neutral
a group of students in uniforms is listening attentively at the front of the class,some students in uniforms are listening attentively at the front of the class,entailment
a group of students in uniforms is listening attentively at the front of the class,a group of students in uniforms is ignoring the front of the class,contradiction
a schoolroom full of students is looking in the same way inside a bamboo construction,a schoolroom full of students is looking attentively in the same way inside a bamboo construction,entailment
there is no schoolroom full of students looking in the same way inside a bamboo construction,a group of students in uniforms is listening attentively at the front of the class,neutral
some students in uniforms are listening attentively at the front of the class,a schoolroom full of students is looking in the same way inside a bamboo construction,neutral
a male child is jumping off a platform and two other boys are standing and watching,a male child is jumping off a platform and two other boys are standing and staring at him,entailment
